eta,rho,v0,avgOrder,avgBinder,avgSuscep,label
0.0045986324761648,0.2719386311195738,6.5282916016e-06,0.0045466020052078995,0.3322831346383605,5.63816192162e-06,0.0
0.0133375441073202,0.3567624028947223,4.55032530353e-05,0.0130768450560036,0.37676594605249486,4.289626114962e-05,0.0
0.8767226856277839,0.6659179626053153,0.0004380431273502,0.8742004672396909,0.6658799961590353,0.00045910227023640007,1.0
0.0078267455807579,0.3349608531774466,1.55328245383e-05,0.00790610971307512,0.35681314374470186,1.5629852517460003e-05,0.0
0.0528816146440811,0.3490215398383981,0.0007592035327253,0.0510747202544795,0.3574608524171676,0.0006934520558828,0.0
0.0121251401651624,0.311962906491828,4.70203515378e-05,0.01261679458414496,0.3592788016080884,4.234768353838e-05,0.0
0.9936915957441108,0.6666634237831949,2.4049780811e-06,0.9934839270895426,0.6666631533962023,2.60487702144e-06,1.0
0.888161443941122,0.6664826723435097,0.0001096721311805,0.8875207472999636,0.6665010540269206,9.851586912176e-05,1.0
0.0132937215299669,0.3702806258582533,4.96942041445e-05,0.013863711195937559,0.33707162233638316,5.2563210546720003e-05,0.0
0.0050640624954277,0.3187363815931883,7.4886918191e-06,0.00489919603549936,0.2756551671010349,7.14916452108e-06,0.0
0.0248671901244191,0.3944880665382996,0.000136548538398,0.025031995935476597,0.33406500150242074,0.00017235656241187998,0.0
0.1241546211841322,0.3692185579198702,0.0039142241422367,0.11629928680076285,0.3827137948621536,0.0035317444814824397,0.0
0.6181003941123941,0.6628697039697231,0.0011341880820611,0.6176011849219972,0.6618032667334852,0.00147293335515496,1.0
0.0861591460234569,0.2784986647522532,0.0024552267651765,0.08607319375466543,0.3227646416409261,0.00216305724828658,0.0
0.0298714664807795,0.3331139480716394,0.000278155068754,0.0316699339913221,0.35169880740904935,0.00027712579165446,0.0
0.1107372246209391,0.3495684372597544,0.003168705655939,0.1130491746747633,0.38222581619123575,0.0030606969738726396,0.0
0.0156340744118672,0.3843855589577448,5.83215972488e-05,0.01568125069650404,0.35546642907804704,6.375864692690001e-05,0.0
0.9996354869736264,0.6666666338622282,2.45905283e-08,0.9995887799286092,0.6666666086099945,4.350639756e-08,1.0
0.0718329349280393,0.378403765477329,0.001317610414327,0.0708377705301482,0.39942219859204686,0.00119430885398976,0.0
0.8986885734932704,0.6655205912658555,0.0007102123970538,0.8898647879747438,0.6650092034633275,0.00101291101803364,1.0
0.0058198274738802,0.3294107315015429,9.4317276178e-06,0.00553665619204866,0.34466348803557756,8.2943280122e-06,0.0
0.0187619749490697,0.4055321621056927,7.46995418441e-05,0.01870594620076694,0.35018322444542915,9.157694433988e-05,0.0
0.0223105503316583,0.3434944027639336,0.0001219394192447,0.021545242736892723,0.3271343091881535,0.00012405503561204,0.0
0.0155541549236954,0.3530621373955593,6.49395423513e-05,0.01430209555942456,0.3119054768245192,6.015323202884001e-05,0.0
0.0058613554017746,0.3307709072022913,9.1354818189e-06,0.00571165047850374,0.3555346523131109,8.409288274940001e-06,0.0
0.8438381374549723,0.6655585452554356,0.0005969165084298,0.8460891156170378,0.6651662692446901,0.00083276441980388,1.0
0.4000966118247528,0.5579442787908164,0.0155028288233375,0.45226665632930346,0.5939359401382152,0.0137763712993974,2.0
0.3265571778237922,0.4883088782863725,0.0180348768165577,0.3324923236766545,0.5057980987285973,0.017280439878244423,2.0
0.8338371857764416,0.6650121783163064,0.0009014417265353,0.838466128070009,0.6651674603769302,0.0008270993784935401,1.0
0.3121498293931328,0.5269820736451516,0.0128202242370257,0.31495189408265006,0.5176812389190337,0.014495034357825379,2.0
0.0044218772776342,0.2922536067567829,5.7820799848e-06,0.00426469130407296,0.3203346101961718,5.304949093860001e-06,0.0
0.2037788594168146,0.4349332205289212,0.0096041322227309,0.2046226657993339,0.45310333582062656,0.0084276150917685,2.0
0.7992360306169379,0.6638100877089175,0.0014277907501978,0.798514418267233,0.6627165424601946,0.0021543757728418,1.0
0.0162475354156443,0.2826531805896355,8.195309315e-05,0.01463535424223796,0.3061599221838361,6.099432985458e-05,0.0
0.0172290878870735,0.296207483746115,7.99263710282e-05,0.01765317099635588,0.34971361539584533,8.125376591953999e-05,0.0
0.6819346506832177,0.6660473995326248,0.0002194027301851,0.683278212200371,0.6661731915332052,0.00017437292884951998,1.0
0.007040040059766,0.363417561579308,1.21247566687e-05,0.007019185241229761,0.31571782407079924,1.390732388284e-05,0.0
0.0153568505246005,0.3216193232416322,6.74792339542e-05,0.015137400120399,0.3213016358219987,6.16914074074e-05,0.0
0.0197118145095526,0.301353574654116,0.0001131157566807,0.0203679956717738,0.34121944422520134,0.00011438852144803998,0.0
0.0118613374170468,0.3212188148075032,4.02275748067e-05,0.01112921895138698,0.3174960017516192,3.463391136374e-05,0.0
0.0114864380753509,0.3505509750636563,3.68684897097e-05,0.01165508532961,0.3126085667881625,3.867696554319999e-05,0.0
0.8085807072465118,0.6661256584201032,0.0002676052347627,0.8092730415715661,0.6661085313276461,0.00027782946678418,1.0
0.1037614658779701,0.280319590001501,0.0030412417651891,0.10607534203632389,0.3433901992616912,0.00292099315851328,0.0
0.0169330390442842,0.3788520615747672,7.23074302893e-05,0.01608316896185088,0.3553914333602198,6.746007114783999e-05,0.0
0.0083029821115783,0.3544305716987327,1.89983035363e-05,0.00789545339770124,0.3348291984949392,1.751316277046e-05,0.0
0.6013374262072951,0.6507863144241441,0.0047803505931623,0.5977534231564468,0.6460385920190423,0.00632611392973538,1.0
